TransactionID,CustomerID,TransactionDate,Amount,Merchant,MerchantCategory,Location,Channel,IsFraud
TXN101217,CUST00867,01-01-2025 07:19:00,101.91,ATM Withdrawal,Cash,LONDON,ATM,0
TXN102841,CUST00241,30-07-2025 10:17:00,116.95,Walmart,Retail,chicago,POS,0
TXN108380,CUST00646,19-04-2025 12:47:00,47.71,starbucks,Food,DELHI,Mobile App,0
TXN100895,CUST00955,11-03-2025 15:48:00,36.35,  Amazon  ,Retail,Phoenix,POS,0
TXN103010,CUST00865,2025-04-17 08:38:00,18.43,costco,Retail,SINGAPORE,POS,0
TXN106284,CUST01065,21-03-2025 14:06:00,40.63,  BestBuy  ,Electronics,houston,Mobile App,0
TXN108918,CUST00003,2025-07-05T20:16:00,,TARGET,Retail,chicago,Mobile App,0
TXN104679,CUST00106,2025-07-03 03:25:00,94.53,  Uber  ,Travel,Chicago,POS,0
TXN104952,CUST00482,05/07/2025 17:01,38.1,Costco,Retail,Singapore,Online,0
TXN102443,CUST00380,02-01-2025 00:04:00,97.91,TARGET,Retail,mumbai,Mobile App,0
TXN102109,CUST00909,03/16/2025 06:24,60.48,netflix,Subscription,houston,Mobile App,0
TXN103886,CUST00816,2025-06-24T09:47:00,50.95,AMAZON,Retail,  Houston  ,Online,0
TXN107356,CUST00900,07/21/2025 09:23,114.13,SHELL GAS,Fuel,Singapore,Online,0
TXN102236,CUST00210,2025-05-14 16:59:00,65.11,APPLESTORE,Electronics,Chicago,ATM,0
TXN103062,CUST00766,2025-01-10T18:05:00,195.43,Walmart,Retail,Chicago,Online,0
TXN104494,CUST01074,06/11/2025 07:41,93.88,AppleStore,Electronics,BENGALURU,POS,0
TXN107632,CUST00864,2025-08-08 20:16:00,88.11,eBay,Retail,Los Angeles,POS,0
TXN100174,CUST01180,2025-07-27 22:40:00,159.36,Uber,Travel,Los Angeles,Mobile App,0
TXN101678,CUST00525,04-04-2025 22:59:00,92.66,eBay,Retail,HOUSTON,Online,0
TXN101432,CUST01118,2025-08-12 03:08:00,82.23,  Walmart  ,Retail,Bengaluru,ATM,0
TXN106790,CUST00492,2025-09-19 15:48:00,50.94,target,Retail,NEW YORK,POS,0
TXN100075,CUST00932,2025-07-14 08:48:00,44.29,BestBuy,Electronics,mumbai,ATM,0
TXN108902,CUST00438,01/15/2025 07:58,259.73,UBER,Travel,Los Angeles,POS,0
TXN106809,CUST00221,07/04/2025 13:14,47.51,STARBUCKS,Food,SINGAPORE,POS,0
TXN105392,CUST00197,04/04/2025 15:00,82.32,BESTBUY,Electronics,chicago,Online,0
TXN107574,CUST00372,05/19/2025 07:10,65.83,Target,Retail,phoenix,ATM,0
TXN106882,CUST00975,2025-02-24T13:51:00,122.81,Walmart,Retail,CHICAGO,Mobile App,0
TXN103801,CUST00094,2025-08-21T04:08:00,31.35,STARBUCKS,Food,Houston,ATM,0
TXN106711,CUST00660,2025-09-04T16:12:00,24.24,amazon,Retail,New York,ATM,0
TXN104032,CUST00249,02-02-2025 20:40:00,136.69,Starbucks,Food,Houston,POS,0
TXN107387,CUST00292,2025-05-24 04:43:00,60.75,Delta Airlines,Travel,singapore,Online,0
TXN101668,CUST00760,2025-05-30 09:45:00,61.95,SHELL GAS,Fuel,  Phoenix  ,Mobile App,0
TXN105474,CUST00778,04/03/2025 17:06,130.39,AppleStore,Electronics,los angeles,Mobile App,0
TXN101143,CUST00356,11-06-2025 00:24:00,77.17,Amazon,Retail,HOUSTON,POS,0
TXN107381,CUST01046,2025-06-21T13:09:00,52.5,Target,Retail,Houston,Mobile App,0
TXN101028,CUST00902,2025-09-08 23:26:00,22.07,NETFLIX,Subscription,  Chicago  ,Online,0
TXN103097,CUST00462,02/03/2025 00:44,20.22,BestBuy,Electronics,mumbai,ATM,0
TXN101970,CUST00622,12-03-2025 10:58:00,46.48,COSTCO,Retail,delhi,Online,0
TXN108836,CUST00324,03/07/2025 06:16,79.32,uber,Travel,  Singapore  ,ATM,0
TXN101203,CUST00200,01/28/2025 22:19,55.3,Amazon,Retail,chicago,Online,0
TXN102115,CUST00996,09/18/2025 20:59,48.89,uber,Travel,phoenix,ATM,0
TXN105935,CUST00308,2025-04-25 21:55:00,135.49,netflix,Subscription,BENGALURU,Mobile App,0
TXN108952,CUST00609,05-03-2025 19:33:00,,BestBuy,Electronics,los angeles,Online,0
TXN100883,CUST00944,2025-03-01T04:59:00,42.42,paypal transfer,Transfer,bengaluru,ATM,0
TXN105290,CUST00719,2025-04-05T12:58:00,50.79,Amazon,Retail,Phoenix,POS,0
TXN103326,CUST00098,24-03-2025 01:09:00,30.44,Costco,Retail,Mumbai,Mobile App,0
TXN108575,CUST00238,2025-09-02T09:48:00,65.2,walmart,Retail,Phoenix,Mobile App,0
TXN108072,CUST00079,2025-02-06T23:18:00,88.78,Uber,Travel,Los Angeles,Online,0
TXN100729,CUST00649,07/01/2025 04:39,69.31,Target,Retail,LONDON,Mobile App,0
TXN101714,CUST00423,21-02-2025 00:34:00,101.57,bestbuy,Electronics,New York,Online,0
TXN104362,CUST00961,07/05/2025 20:17,60.08,Starbucks,Food,mumbai,POS,0
TXN101856,CUST00307,2025-04-11T20:20:00,6.78,AMAZON,Retail,Los Angeles,ATM,0
TXN102624,CUST00626,22-07-2025 18:59:00,106.96,AppleStore,Electronics,houston,Online,0
TXN105096,CUST00863,06/04/2025 01:36,26.31,Uber,Travel,HOUSTON,Mobile App,0
TXN101509,CUST00742,04/28/2025 14:50,104.47,Netflix,Subscription,  Singapore  ,Online,0
TXN108625,CUST00231,26-05-2025 14:00:00,79.41,amazon,Retail,phoenix,ATM,0
TXN102899,CUST00465,01-08-2025 03:27:00,32.8,STARBUCKS,Food,london,POS,0
TXN100302,CUST00780,2025-07-03 09:16:00,81.47,Starbucks,Food,Delhi,Mobile App,0
TXN101841,CUST00949,2025-07-29 11:41:00,119.85,SHELL GAS,Fuel,MUMBAI,Online,0
TXN104692,CUST00630,2025-09-15T16:33:00,149.49,  Uber  ,Travel,Bengaluru,ATM,0
TXN107742,CUST00672,08/19/2025 22:15,92.76,UBER,Travel,Delhi,Online,0
TXN105078,CUST00707,01/18/2025 05:14,75.87,walmart,Retail,BENGALURU,Online,0
TXN105856,CUST00914,04/27/2025 02:50,40.87,shell gas,Fuel,Phoenix,Mobile App,0
TXN108638,CUST00427,06/10/2025 03:44,64.65,  BestBuy  ,Electronics,los angeles,ATM,0
TXN102051,CUST00548,2025-09-27 02:53:00,10.43,Shell Gas,Fuel,chicago,POS,0
TXN103767,CUST00279,2025-06-20T23:13:00,15.7,Amazon,Retail,Phoenix,POS,0
TXN107041,CUST00627,08/15/2025 16:54,127.97,BestBuy,Electronics,Houston,POS,0
TXN100789,CUST00200,01-07-2025 13:39:00,173.62,PayPal Transfer,Transfer,Phoenix,ATM,0
TXN105568,CUST00975,2025-02-23 07:41:00,38.18,ATM Withdrawal,Cash,mumbai,Online,0
TXN107745,CUST00929,2025-06-02T08:44:00,9.81,DELTA AIRLINES,Travel,SINGAPORE,POS,0
TXN108349,CUST00607,09/07/2025 07:22,26.81,AppleStore,Electronics,LOS ANGELES,ATM,0
TXN105728,CUST00990,2025-01-24 13:27:00,28.81,starbucks,Food,Los Angeles,Online,0
TXN102594,CUST00137,2025-02-28T17:03:00,73.26,Costco,Retail,Delhi,ATM,0
TXN108357,CUST00828,27-09-2025 10:46:00,68.96,atm withdrawal,Cash,Phoenix,Mobile App,0
TXN102362,CUST00914,02/04/2025 22:52,32.52,  eBay  ,Retail,chicago,Mobile App,0
TXN101496,CUST00301,2025-01-26T07:07:00,85.44,  Costco  ,Retail,Chicago,Mobile App,0
TXN103138,CUST00056,12-04-2025 21:00:00,163.05,amazon,Retail,Houston,POS,0
TXN101601,CUST01199,18-04-2025 22:27:00,74.23,UBER,Travel,phoenix,Online,0
TXN108387,CUST01186,09/12/2025 10:44,15.88,walmart,Retail,new york,POS,0
TXN101204,CUST00905,05/30/2025 04:13,93.77,Netflix,Subscription,houston,POS,0
TXN108635,CUST00412,08/02/2025 22:54,33.78,walmart,Retail,Singapore,POS,0
TXN106117,CUST01162,2025-01-16 10:14:00,70.52,Starbucks,Food,PHOENIX,Online,0
TXN105349,CUST00219,2025-09-24 16:56:00,48.8,  Netflix  ,Subscription,LOS ANGELES,POS,0
TXN108846,CUST00113,2025-05-18 03:59:00,70.87,eBay,Retail,Mumbai,Mobile App,0
TXN107493,CUST00214,14-03-2025 20:44:00,248.87,Uber,Travel,mumbai,Mobile App,0
TXN105800,CUST00028,2025-06-20 14:28:00,35.45,marriott hotels,Travel,Mumbai,Online,0
TXN100214,CUST00560,2025-07-08T13:56:00,85.92,amazon,Retail,Delhi,Mobile App,0
TXN103082,CUST00659,2025-08-29T04:02:00,77.16,WALMART,Retail,London,Mobile App,0
TXN104566,CUST00161,2025-07-09 06:11:00,135.73,AMAZON,Retail,Mumbai,ATM,0
TXN105104,CUST00420,04/04/2025 05:48,80.21,Uber,Travel,singapore,POS,0
TXN106435,CUST00874,03-01-2025 16:59:00,48.17,Starbucks,Food,New York,POS,0
TXN108712,CUST01075,2025-06-29 15:07:00,46.37,netflix,Subscription,new york,Mobile App,0
TXN107877,CUST00640,03/12/2025 05:48,73.36,AppleStore,Electronics,,Mobile App,0
TXN105024,CUST00872,2025-07-19T03:46:00,50.56,uber,Travel,  Singapore  ,Mobile App,0
TXN106627,CUST00299,2025-03-14T11:15:00,43.22,amazon,Retail,Los Angeles,Mobile App,0
TXN102203,CUST01167,04/10/2025 05:56,96.42,applestore,Electronics,CHICAGO,Online,0
TXN102649,CUST00021,2025-04-23T06:16:00,107.05,  Target  ,Retail,DELHI,POS,0
TXN102432,CUST00521,07/04/2025 08:16,35.05,TARGET,Retail,london,Online,0
TXN105403,CUST00845,04-07-2025 10:02:00,23.63,target,Retail,chicago,Online,0
TXN103941,CUST01026,04-08-2025 19:28:00,69.69,EBAY,Retail,,ATM,0
TXN108471,CUST00006,05-04-2025 23:58:00,65.75,SHELL GAS,Fuel,SINGAPORE,Online,0
TXN103023,CUST00812,02/12/2025 17:48,73.32,Delta Airlines,Travel,BENGALURU,Mobile App,0
TXN106989,CUST01096,2025-07-31T05:34:00,136.82,NETFLIX,Subscription,Houston,ATM,0
TXN104171,CUST00456,02/09/2025 07:22,43.36,EBAY,Retail,mumbai,POS,0
TXN103183,CUST00911,22-07-2025 03:03:00,97.06,walmart,Retail,new york,Online,0
TXN104719,CUST00671,06/29/2025 09:06,74.11,AppleStore,Electronics,Houston,ATM,0
TXN103802,CUST00175,04/29/2025 11:52,120.54,ATM Withdrawal,Cash,Houston,POS,0
TXN107802,CUST00905,2025-09-24 03:36:00,1862.69,NETFLIX,Subscription,bengaluru,POS,1
TXN108701,CUST00582,05/20/2025 05:59,84.19,Uber,Travel,Bengaluru,Mobile App,0
TXN101272,CUST01172,05-01-2025 16:29:00,25.48,walmart,Retail,London,ATM,0
TXN101808,CUST01119,2025-05-25 10:08:00,49.01,  AppleStore  ,Electronics,,ATM,0
TXN105844,CUST01047,2025-05-12 08:49:00,23.47,Amazon,Retail,london,Online,0
TXN100482,CUST00119,2025-05-21T06:48:00,104.98,amazon,Retail,singapore,Online,0
TXN105090,CUST00454,07-01-2025 23:31:00,106.34,netflix,Subscription,Chicago,POS,0
TXN108934,CUST00211,2025-02-06T21:44:00,37.14,STARBUCKS,Food,London,ATM,0
TXN102176,CUST00444,2025-06-15T07:02:00,,AMAZON,Retail,new york,POS,0
TXN105611,CUST00952,07/10/2025 13:49,68.45,amazon,Retail,Bengaluru,Online,0
TXN100166,CUST00143,2025-01-16T02:47:00,118.07,Walmart,Retail,Mumbai,Mobile App,0
TXN106485,CUST00599,04/25/2025 14:15,86.63,MARRIOTT HOTELS,Travel,Phoenix,Online,0
TXN101291,CUST00875,30-06-2025 20:18:00,41.79,  Uber  ,Travel,Mumbai,POS,0
TXN108833,CUST00326,09/11/2025 05:59,76.25,Starbucks,Food,HOUSTON,Mobile App,0
TXN105551,CUST00747,02-08-2025 14:13:00,73.07,  Costco  ,Retail,Houston,Mobile App,0
TXN100448,CUST00705,07/31/2025 18:14,127.81,EBAY,Retail,,Mobile App,0
TXN101400,CUST00867,2025-06-07 18:41:00,31.66,Walmart,Retail,  Delhi  ,POS,0
TXN103538,CUST00563,27-03-2025 12:22:00,83.78,atm withdrawal,Cash,Delhi,ATM,0
TXN101456,CUST00132,09-05-2025 03:02:00,93.18,amazon,Retail,los angeles,Mobile App,0
TXN102820,CUST00499,07-01-2025 00:51:00,25.17,WALMART,Retail,Singapore,Mobile App,0
TXN101758,CUST00956,2025-03-28 22:44:00,97.0,UBER,Travel,DELHI,ATM,0
TXN104330,CUST00398,08/11/2025 07:13,12.09,amazon,Retail,CHICAGO,Online,0
TXN107740,CUST00315,01/23/2025 14:38,25.72,Delta Airlines,Travel,Chicago,ATM,0
TXN100946,CUST00007,2025-06-06 10:36:00,133.82,Uber,Travel,Chicago,Online,0
TXN104786,CUST01041,2025-06-22T00:59:00,156.44,Starbucks,Food,Bengaluru,POS,0
TXN108527,CUST00359,2025-03-18T22:52:00,71.59,ATM Withdrawal,Cash,London,ATM,0
TXN104729,CUST00489,2025-02-23 00:34:00,37.58,ATM WITHDRAWAL,Cash,chicago,Online,0
TXN102642,CUST00067,2025-06-10T22:45:00,43.23,Shell Gas,Fuel,SINGAPORE,ATM,0
TXN108679,CUST00584,2025-07-18T03:58:00,32.16,Walmart,Retail,singapore,POS,0
TXN103556,CUST00776,2025-02-02T03:45:00,97.81,Starbucks,Food,SINGAPORE,POS,0
TXN108438,CUST01149,2025-07-16 01:32:00,58.06,starbucks,Food,Chicago,Online,0
TXN104415,CUST00554,2025-07-24T17:38:00,52.58,eBay,Retail,Mumbai,Mobile App,0
TXN107619,CUST00429,17-04-2025 04:10:00,63.56,DELTA AIRLINES,Travel,LONDON,POS,0
TXN104227,CUST00754,2025-06-25T10:57:00,71.39,Amazon,Retail,mumbai,Online,0
TXN100418,CUST00504,13-09-2025 13:56:00,97.13,NETFLIX,Subscription,New York,POS,0
TXN100650,CUST00761,08-05-2025 05:31:00,133.59,Marriott Hotels,Travel,singapore,ATM,0
TXN100138,CUST01088,2025-05-20 05:16:00,12.28,Starbucks,Food,DELHI,ATM,0
TXN108936,CUST01027,2025-06-18 16:48:00,63.09,Shell Gas,Fuel,London,POS,0
TXN102728,CUST00852,2025-05-02T00:09:00,131.38,  ATM Withdrawal  ,Cash,Delhi,ATM,0
TXN106060,CUST00136,2025-07-28T17:36:00,101.87,netflix,Subscription,new york,Mobile App,0
TXN108955,CUST00102,13-06-2025 09:51:00,76.3,Uber,Travel,Bengaluru,ATM,0
TXN107366,CUST01089,2025-06-12T03:22:00,21.99,delta airlines,Travel,  Chicago  ,POS,0
TXN102030,CUST00754,09/22/2025 18:07,76.33,Amazon,Retail,Delhi,Mobile App,0
TXN104831,CUST00687,13-08-2025 05:57:00,53.56,AMAZON,Retail,MUMBAI,ATM,0
TXN100393,CUST00880,2025-02-02T08:45:00,20.68,Target,Retail,los angeles,Mobile App,0
TXN101448,CUST00070,2025-08-16 01:58:00,39.34,APPLESTORE,Electronics,Chicago,Mobile App,0
TXN108281,CUST00756,07/17/2025 02:53,117.85,Uber,Travel,MUMBAI,Online,0
TXN102774,CUST00890,02/28/2025 02:36,157.76,Costco,Retail,Delhi,POS,0
TXN100559,CUST00567,2025-03-10 21:46:00,54.7,costco,Retail,DELHI,Mobile App,0
TXN103142,CUST00438,06/13/2025 22:58,15.45,Amazon,Retail,New York,ATM,0
TXN105944,CUST00026,2025-06-20 20:41:00,52.03,uber,Travel,,ATM,0
TXN101200,CUST00108,04/02/2025 15:46,80.22,PAYPAL TRANSFER,Transfer,Chicago,POS,0
TXN103935,CUST00521,2025-02-05 19:45:00,109.46,paypal transfer,Transfer,Los Angeles,ATM,0
TXN105727,CUST00367,2025-07-08T11:29:00,23.65,Starbucks,Food,LONDON,Mobile App,0
TXN107633,CUST01022,05/06/2025 02:02,56.74,paypal transfer,Transfer,  Singapore  ,POS,0
TXN102888,CUST00637,2025-05-23 02:51:00,53.7,  Walmart  ,Retail,Houston,POS,0
TXN101370,CUST01069,2025-03-04 06:38:00,21.0,Delta Airlines,Travel,NEW YORK,Online,0
TXN100823,CUST00109,2025-03-18T21:54:00,67.43,Walmart,Retail,  Delhi  ,Mobile App,0
TXN105492,CUST00986,2025-07-08T12:57:00,84.11,  BestBuy  ,Electronics,New York,ATM,0
TXN104999,CUST00122,30-06-2025 20:37:00,37.0,  AppleStore  ,Electronics,Chicago,ATM,0
TXN103749,CUST00551,2025-06-16T18:30:00,67.12,delta airlines,Travel,los angeles,Online,0
TXN104322,CUST00915,2025-05-19T15:30:00,127.58,atm withdrawal,Cash,new york,POS,0
TXN101151,CUST00488,08/16/2025 23:56,77.38,paypal transfer,Transfer,Phoenix,ATM,0
TXN104839,CUST00188,2025-05-01 20:37:00,19.66,Starbucks,Food,singapore,ATM,0
TXN100678,CUST00784,09/26/2025 01:20,52.57,Amazon,Retail,Chicago,ATM,0
TXN106610,CUST01086,20-04-2025 16:48:00,19.25,STARBUCKS,Food,New York,POS,0
TXN107319,CUST00449,2025-04-22T00:36:00,47.15,PayPal Transfer,Transfer,NEW YORK,POS,0
TXN102256,CUST01090,26-09-2025 00:25:00,49.68,BestBuy,Electronics,  Houston  ,ATM,0
TXN100842,CUST00608,05/19/2025 22:39,109.48,uber,Travel,Houston,POS,0
TXN106556,CUST00539,06/09/2025 20:21,7.23,Walmart,Retail,  London  ,POS,0
TXN106817,CUST00515,2025-03-25 08:07:00,,Costco,Retail,BENGALURU,POS,0
TXN106568,CUST00295,2025-09-05 00:46:00,99.61,Costco,Retail,CHICAGO,ATM,0
TXN102111,CUST00123,2025-09-26 09:13:00,89.75,Marriott Hotels,Travel,Phoenix,Online,0
TXN108796,CUST00427,03/12/2025 13:38,17.77,Amazon,Retail,LONDON,Online,0
TXN105005,CUST00492,2025-08-02T21:29:00,49.45,AppleStore,Electronics,chicago,Mobile App,0
TXN102359,CUST00842,2025-02-20T04:13:00,24.19,PAYPAL TRANSFER,Transfer,NEW YORK,Mobile App,0
TXN107849,CUST00136,02/11/2025 08:59,102.32,Netflix,Subscription,Singapore,ATM,0
TXN105028,CUST00285,08-04-2025 02:26:00,35.18,delta airlines,Travel,PHOENIX,POS,0
TXN106572,CUST00082,2025-02-27 19:33:00,189.79,starbucks,Food,singapore,ATM,0
TXN103843,CUST00151,07/15/2025 00:21,18.84,Amazon,Retail,mumbai,ATM,0
TXN100309,CUST00014,04/29/2025 02:45,75.82,Uber,Travel,houston,Mobile App,0
TXN101434,CUST00863,2025-03-13 19:58:00,63.96,Amazon,Retail,houston,ATM,0
TXN105293,CUST00367,2025-02-28T22:55:00,94.0,Target,Retail,SINGAPORE,ATM,0
TXN102151,CUST00327,2025-03-17T19:42:00,41.13,amazon,Retail,Delhi,ATM,0
TXN103417,CUST00847,2025-08-03T10:24:00,65.83,SHELL GAS,Fuel,  Bengaluru  ,POS,0
TXN105614,CUST00192,20-06-2025 10:47:00,137.39,ATM WITHDRAWAL,Cash,SINGAPORE,Online,0
TXN106126,CUST00495,2025-06-18T13:53:00,188.61,Walmart,Retail,  Chicago  ,POS,0
TXN104187,CUST00244,05-02-2025 11:26:00,49.82,paypal transfer,Transfer,Mumbai,Online,0
TXN100557,CUST00996,2025-06-06 22:37:00,55.89,STARBUCKS,Food,Singapore,ATM,0
TXN102476,CUST00177,2025-08-07 02:47:00,28.44,bestbuy,Electronics,bengaluru,Online,0
TXN105881,CUST00948,2025-01-07 10:13:00,138.53,Walmart,Retail,PHOENIX,Online,0
TXN105989,CUST00236,13-08-2025 09:21:00,33.02,netflix,Subscription,PHOENIX,ATM,0
TXN101799,CUST01164,05-02-2025 05:12:00,83.28,SHELL GAS,Fuel,Delhi,Online,0
TXN104290,CUST01181,03/05/2025 09:51,191.57,BestBuy,Electronics,,ATM,0
TXN100097,CUST01182,2025-01-28 04:09:00,114.86,  AppleStore  ,Electronics,Phoenix,POS,0
TXN100752,CUST00954,17-02-2025 22:29:00,22.64,SHELL GAS,Fuel,PHOENIX,Mobile App,0
TXN107011,CUST00953,02-09-2025 02:06:00,75.06,netflix,Subscription,Singapore,POS,0
TXN104876,CUST01197,2025-03-25 02:16:00,40.01,Amazon,Retail,Houston,POS,0
TXN102917,CUST01022,2025-03-21 15:32:00,118.82,uber,Travel,singapore,Mobile App,0
TXN106692,CUST00949,2025-08-27T13:15:00,93.59,  Costco  ,Retail,London,Mobile App,0
TXN102126,CUST00838,2025-05-24T20:37:00,195.85,  Amazon  ,Retail,HOUSTON,POS,0
TXN104770,CUST00279,2025-05-16 11:44:00,110.25,TARGET,Retail,BENGALURU,POS,0
TXN102931,CUST00295,2025-02-04 22:13:00,16.61,Starbucks,Food,HOUSTON,Mobile App,0
TXN106899,CUST00603,05/09/2025 20:49,137.51,Walmart,Retail,Houston,Online,0
TXN102608,CUST00695,01-09-2025 20:34:00,246.06,Netflix,Subscription,Houston,Online,0
TXN100340,CUST00091,2025-07-24 10:50:00,90.38,Shell Gas,Fuel,New York,POS,0
TXN108424,CUST01115,2025-06-02 03:06:00,,starbucks,Food,London,ATM,0
TXN105915,CUST00996,08/31/2025 01:34,75.54,NETFLIX,Subscription,,Online,0
TXN105798,CUST00721,2025-09-02 13:27:00,39.76,  Netflix  ,Subscription,  London  ,ATM,0
TXN106678,CUST00991,2025-07-11 07:51:00,196.12,  Amazon  ,Retail,Los Angeles,Mobile App,0
TXN106690,CUST00238,2025-03-18 19:39:00,59.22,  ATM Withdrawal  ,Cash,  Delhi  ,Online,0
TXN107411,CUST00086,06/10/2025 18:45,51.89,uber,Travel,los angeles,Mobile App,0
TXN106406,CUST00139,2025-05-14 06:26:00,99.64,costco,Retail,NEW YORK,ATM,0
TXN100375,CUST00438,2025-03-09T18:14:00,178.4,STARBUCKS,Food,delhi,POS,0
TXN107464,CUST00136,01/03/2025 00:50,88.09,Starbucks,Food,NEW YORK,POS,0
TXN104074,CUST01132,16-06-2025 16:53:00,114.43,paypal transfer,Transfer,  Delhi  ,Mobile App,0
TXN100350,CUST00750,23-08-2025 03:16:00,187.42,bestbuy,Electronics,Delhi,ATM,0
TXN105889,CUST01051,2025-09-08 17:33:00,31.68,NETFLIX,Subscription,DELHI,Mobile App,0
TXN106639,CUST00505,2025-05-07T12:46:00,5.46,delta airlines,Travel,london,Online,0
TXN100782,CUST00310,2025-07-09T05:16:00,36.39,netflix,Subscription,HOUSTON,Mobile App,0
TXN100314,CUST00463,11-02-2025 20:54:00,101.9,target,Retail,new york,POS,0
TXN100646,CUST00640,2025-03-23T20:46:00,31.8,PAYPAL TRANSFER,Transfer,LONDON,POS,0
TXN102957,CUST00860,06/19/2025 05:29,75.7,Starbucks,Food,LONDON,ATM,0
TXN107405,CUST00880,2025-05-24 13:33:00,51.16,Costco,Retail,london,Online,0
TXN104335,CUST00913,04/12/2025 06:14,51.47,AMAZON,Retail,  Houston  ,POS,0
TXN103040,CUST01005,03/20/2025 13:44,75.58,Amazon,Retail,  Houston  ,Online,0
TXN102641,CUST00924,2025-08-01T16:47:00,30.63,Delta Airlines,Travel,MUMBAI,POS,0
TXN103253,CUST00467,2025-06-03T08:42:00,139.56,  eBay  ,Retail,NEW YORK,ATM,0
TXN105635,CUST01087,2025-08-29 19:21:00,100.35,amazon,Retail,LOS ANGELES,POS,0
TXN102785,CUST01164,2025-06-30T07:51:00,65.91,Target,Retail,New York,ATM,0
TXN105034,CUST00457,2025-03-28T07:45:00,28.26,costco,Retail,Mumbai,POS,0
TXN105917,CUST00407,05/12/2025 17:50,75.64,NETFLIX,Subscription,HOUSTON,POS,0
TXN103518,CUST01176,05/03/2025 15:50,57.43,Starbucks,Food,  Phoenix  ,POS,0
TXN105628,CUST00498,01/13/2025 02:14,104.0,AMAZON,Retail,LOS ANGELES,ATM,0
TXN101621,CUST00793,04-09-2025 01:16:00,122.38,NETFLIX,Subscription,mumbai,Online,0
TXN107188,CUST00256,2025-07-21 15:34:00,50.5,  Costco  ,Retail,Delhi,POS,0
TXN108873,CUST00842,01/22/2025 06:21,19.17,shell gas,Fuel,Phoenix,Online,0
TXN100258,CUST00643,2025-08-24 17:21:00,16.65,ATM Withdrawal,Cash,Phoenix,Mobile App,0
TXN102179,CUST00379,01/14/2025 00:37,62.26,Walmart,Retail,Mumbai,POS,0
TXN106285,CUST01175,2025-08-29 08:38:00,31.34,marriott hotels,Travel,Phoenix,Mobile App,0
TXN104438,CUST00968,2025-02-06 21:53:00,223.74,  BestBuy  ,Electronics,Mumbai,ATM,0
TXN108205,CUST00893,2025-06-02 01:19:00,78.95,Amazon,Retail,Los Angeles,ATM,0
TXN103205,CUST00943,07-07-2025 03:42:00,147.81,uber,Travel,London,Mobile App,0
TXN105759,CUST01087,2025-02-14 16:01:00,42.96,AppleStore,Electronics,Los Angeles,ATM,0
TXN105722,CUST00783,2025-02-10T03:41:00,2407.66,netflix,Subscription,LONDON,POS,1
TXN107403,CUST00898,2025-04-29 03:23:00,116.02,amazon,Retail,MUMBAI,Mobile App,0
TXN100516,CUST00218,26-03-2025 15:08:00,73.77,AMAZON,Retail,mumbai,POS,0
TXN106287,CUST00167,16-02-2025 22:59:00,55.63,uber,Travel,Delhi,Mobile App,0
TXN101482,CUST00625,04/18/2025 03:23,36.77,delta airlines,Travel,Chicago,POS,0
TXN108924,CUST00479,25-02-2025 18:08:00,53.64,Uber,Travel,Delhi,Mobile App,0
TXN105523,CUST00677,2025-03-20T19:50:00,77.05,atm withdrawal,Cash,Chicago,Online,0
TXN106279,CUST00807,2025-04-12 17:41:00,112.24,NETFLIX,Subscription,Bengaluru,ATM,0
TXN106423,CUST00890,2025-03-14 04:44:00,227.74,atm withdrawal,Cash,Delhi,Mobile App,0
TXN101642,CUST00703,2025-06-27 14:09:00,42.91,bestbuy,Electronics,Delhi,Online,0
TXN103381,CUST00296,2025-06-23T21:38:00,217.2,AppleStore,Electronics,Chicago,Online,0
TXN100463,CUST00511,2025-01-26 11:45:00,173.41,  Amazon  ,Retail,Bengaluru,Mobile App,0
TXN105771,CUST01094,09/03/2025 13:49,76.37,Starbucks,Food,New York,Online,0
TXN100640,CUST00381,2025-05-25T08:08:00,21.24,ATM WITHDRAWAL,Cash,NEW YORK,Online,0
TXN104201,CUST00886,2025-09-25 13:18:00,34.77,ATM WITHDRAWAL,Cash,Delhi,Mobile App,0
TXN101462,CUST00731,2025-03-12T02:28:00,83.18,  AppleStore  ,Electronics,Mumbai,POS,0
TXN100873,CUST00615,08/30/2025 03:41,23.66,ATM Withdrawal,Cash,Phoenix,Mobile App,0
TXN106198,CUST00062,2025-01-09 19:22:00,64.92,  Amazon  ,Retail,New York,Mobile App,0
TXN106381,CUST01018,2025-02-08 01:09:00,3228.59,WALMART,Retail,  Bengaluru  ,POS,1
TXN100763,CUST00799,2025-08-17T06:13:00,4.44,APPLESTORE,Electronics,Bengaluru,ATM,0
TXN105933,CUST00999,2025-08-14T18:37:00,34.56,amazon,Retail,new york,POS,0
TXN100641,CUST00185,10-09-2025 06:21:00,52.45,Walmart,Retail,Delhi,ATM,0
TXN100108,CUST00964,2025-08-15T08:11:00,112.67,STARBUCKS,Food,Mumbai,Mobile App,0
TXN105253,CUST00076,2025-01-21 18:26:00,26.46,  Target  ,Retail,Los Angeles,ATM,0
TXN108916,CUST00682,2025-08-26 09:40:00,144.69,  Netflix  ,Subscription,Bengaluru,ATM,0
TXN106924,CUST00080,2025-02-02T12:12:00,81.61,  Shell Gas  ,Fuel,Delhi,ATM,0
TXN107462,CUST00463,03/31/2025 01:58,81.84,Target,Retail,Houston,Mobile App,0
